/home/rgundaka/miniconda3/envs/rishig/lib/python3.6/site-packages/torch/functional.py:445: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at  ../aten/src/ATen/native/TensorShape.cpp:2157.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
wandb: Currently logged in as: rishigundakaram (use `wandb login --relogin` to force relogin)
loading data
loaded data
wandb: wandb version 0.12.17 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.12.10
wandb: Syncing run fluent-plasma-74
wandb: ⭐️ View project at https://wandb.ai/rishigundakaram/CPINO
wandb: 🚀 View run at https://wandb.ai/rishigundakaram/CPINO/runs/ulefwnvo
wandb: Run data is saved locally in /central/groups/tensorlab/rgundaka/code/PINO/CPINO/experiments/Darcy_pino/wandb/run-20220531_135432-ulefwnvo
wandb: Run `wandb offline` to turn off syncing.


  0% 0/300 [00:00<?, ?it/s]
Epoch: 0, train loss: 0.89502, f_loss: 0.89502, data loss: 0.86100:   0% 0/300 [00:02<?, ?it/s]
Epoch: 0, train loss: 0.89502, f_loss: 0.89502, data loss: 0.86100:   0% 1/300 [00:02<14:04,  2.82s/it]
Epoch: 1, train loss: 0.71807, f_loss: 0.71807, data loss: 0.68452:   0% 1/300 [00:05<14:04,  2.82s/it]
Epoch: 1, train loss: 0.71807, f_loss: 0.71807, data loss: 0.68452:   1% 2/300 [00:05<13:22,  2.69s/it]
Epoch: 2, train loss: 0.61164, f_loss: 0.61164, data loss: 0.53396:   1% 2/300 [00:07<13:22,  2.69s/it]
Epoch: 2, train loss: 0.61164, f_loss: 0.61164, data loss: 0.53396:   1% 3/300 [00:07<12:55,  2.61s/it]
Epoch: 3, train loss: 0.54996, f_loss: 0.54996, data loss: 0.44046:   1% 3/300 [00:10<12:55,  2.61s/it]
Epoch: 3, train loss: 0.54996, f_loss: 0.54996, data loss: 0.44046:   1% 4/300 [00:10<12:34,  2.55s/it]
Epoch: 4, train loss: 0.50265, f_loss: 0.50265, data loss: 0.37378:   1% 4/300 [00:12<12:34,  2.55s/it]
Epoch: 4, train loss: 0.50265, f_loss: 0.50265, data loss: 0.37378:   2% 5/300 [00:12<12:22,  2.52s/it]
Epoch: 5, train loss: 0.46298, f_loss: 0.46298, data loss: 0.32030:   2% 5/300 [00:15<12:22,  2.52s/it]
Epoch: 5, train loss: 0.46298, f_loss: 0.46298, data loss: 0.32030:   2% 6/300 [00:15<12:13,  2.49s/it]
Epoch: 6, train loss: 0.43489, f_loss: 0.43489, data loss: 0.28378:   2% 6/300 [00:17<12:13,  2.49s/it]
Epoch: 6, train loss: 0.43489, f_loss: 0.43489, data loss: 0.28378:   2% 7/300 [00:17<12:06,  2.48s/it]
Epoch: 7, train loss: 0.40912, f_loss: 0.40912, data loss: 0.25340:   2% 7/300 [00:19<12:06,  2.48s/it]
Epoch: 93, train loss: 0.15616, f_loss: 0.15616, data loss: 0.04430:  31% 93/300 [03:47<08:16,  2.40s/it]
Epoch: 93, train loss: 0.15616, f_loss: 0.15616, data loss: 0.04430:  31% 94/300 [03:47<08:14,  2.40s/it]
Epoch: 94, train loss: 0.15387, f_loss: 0.15387, data loss: 0.04253:  31% 94/300 [03:49<08:14,  2.40s/it]
Epoch: 94, train loss: 0.15387, f_loss: 0.15387, data loss: 0.04253:  32% 95/300 [03:49<08:11,  2.40s/it]
Epoch: 95, train loss: 0.15464, f_loss: 0.15464, data loss: 0.04300:  32% 95/300 [03:52<08:11,  2.40s/it]
Epoch: 95, train loss: 0.15464, f_loss: 0.15464, data loss: 0.04300:  32% 96/300 [03:52<08:08,  2.40s/it]
Epoch: 96, train loss: 0.15407, f_loss: 0.15407, data loss: 0.04254:  32% 96/300 [03:54<08:08,  2.40s/it]
Epoch: 96, train loss: 0.15407, f_loss: 0.15407, data loss: 0.04254:  32% 97/300 [03:54<08:06,  2.40s/it]
Epoch: 97, train loss: 0.16151, f_loss: 0.16151, data loss: 0.04582:  32% 97/300 [03:57<08:06,  2.40s/it]
Epoch: 97, train loss: 0.16151, f_loss: 0.16151, data loss: 0.04582:  33% 98/300 [03:57<08:04,  2.40s/it]
Epoch: 98, train loss: 0.15639, f_loss: 0.15639, data loss: 0.04356:  33% 98/300 [03:59<08:04,  2.40s/it]
Epoch: 98, train loss: 0.15639, f_loss: 0.15639, data loss: 0.04356:  33% 99/300 [03:59<08:01,  2.40s/it]
Epoch: 99, train loss: 0.15063, f_loss: 0.15063, data loss: 0.04176:  33% 99/300 [04:01<08:01,  2.40s/it]
Epoch: 99, train loss: 0.15063, f_loss: 0.15063, data loss: 0.04176:  33% 100/300 [04:01<07:58,  2.39s/it]
Epoch: 100, train loss: 0.13576, f_loss: 0.13576, data loss: 0.03632:  33% 100/300 [04:04<07:58,  2.39s/it]
Epoch: 100, train loss: 0.13576, f_loss: 0.13576, data loss: 0.03632:  34% 101/300 [04:04<07:56,  2.39s/it]
Epoch: 101, train loss: 0.11181, f_loss: 0.11181, data loss: 0.02883:  34% 101/300 [04:06<07:56,  2.39s/it]
Epoch: 101, train loss: 0.11181, f_loss: 0.11181, data loss: 0.02883:  34% 102/300 [04:06<07:53,  2.39s/it]
Epoch: 102, train loss: 0.10539, f_loss: 0.10539, data loss: 0.02674:  34% 102/300 [04:09<07:53,  2.39s/it]
Epoch: 102, train loss: 0.10539, f_loss: 0.10539, data loss: 0.02674:  34% 103/300 [04:09<07:51,  2.40s/it]
Epoch: 103, train loss: 0.10211, f_loss: 0.10211, data loss: 0.02521:  34% 103/300 [04:11<07:51,  2.40s/it]
Epoch: 103, train loss: 0.10211, f_loss: 0.10211, data loss: 0.02521:  35% 104/300 [04:11<07:50,  2.40s/it]
Epoch: 104, train loss: 0.10091, f_loss: 0.10091, data loss: 0.02471:  35% 104/300 [04:13<07:50,  2.40s/it]
Epoch: 104, train loss: 0.10091, f_loss: 0.10091, data loss: 0.02471:  35% 105/300 [04:13<07:47,  2.40s/it]
Epoch: 105, train loss: 0.10089, f_loss: 0.10089, data loss: 0.02417:  35% 105/300 [04:16<07:47,  2.40s/it]
Epoch: 105, train loss: 0.10089, f_loss: 0.10089, data loss: 0.02417:  35% 106/300 [04:16<07:45,  2.40s/it]
Epoch: 106, train loss: 0.10112, f_loss: 0.10112, data loss: 0.02426:  35% 106/300 [04:18<07:45,  2.40s/it]
Epoch: 106, train loss: 0.10112, f_loss: 0.10112, data loss: 0.02426:  36% 107/300 [04:18<07:43,  2.40s/it]
Epoch: 107, train loss: 0.10280, f_loss: 0.10280, data loss: 0.02449:  36% 107/300 [04:21<07:43,  2.40s/it]
Epoch: 107, train loss: 0.10280, f_loss: 0.10280, data loss: 0.02449:  36% 108/300 [04:21<07:41,  2.40s/it]
Epoch: 108, train loss: 0.10413, f_loss: 0.10413, data loss: 0.02465:  36% 108/300 [04:23<07:41,  2.40s/it]
Epoch: 108, train loss: 0.10413, f_loss: 0.10413, data loss: 0.02465:  36% 109/300 [04:23<07:39,  2.40s/it]
Epoch: 109, train loss: 0.10459, f_loss: 0.10459, data loss: 0.02463:  36% 109/300 [04:25<07:39,  2.40s/it]
Epoch: 109, train loss: 0.10459, f_loss: 0.10459, data loss: 0.02463:  37% 110/300 [04:25<07:37,  2.41s/it]
Epoch: 110, train loss: 0.10653, f_loss: 0.10653, data loss: 0.02490:  37% 110/300 [04:28<07:37,  2.41s/it]
Epoch: 110, train loss: 0.10653, f_loss: 0.10653, data loss: 0.02490:  37% 111/300 [04:28<07:34,  2.41s/it]
Epoch: 111, train loss: 0.10832, f_loss: 0.10832, data loss: 0.02563:  37% 111/300 [04:30<07:34,  2.41s/it]
Epoch: 111, train loss: 0.10832, f_loss: 0.10832, data loss: 0.02563:  37% 112/300 [04:30<07:32,  2.41s/it]
Epoch: 112, train loss: 0.10815, f_loss: 0.10815, data loss: 0.02514:  37% 112/300 [04:33<07:32,  2.41s/it]
Epoch: 112, train loss: 0.10815, f_loss: 0.10815, data loss: 0.02514:  38% 113/300 [04:33<07:30,  2.41s/it]
Epoch: 113, train loss: 0.10811, f_loss: 0.10811, data loss: 0.02540:  38% 113/300 [04:35<07:30,  2.41s/it]
Epoch: 113, train loss: 0.10811, f_loss: 0.10811, data loss: 0.02540:  38% 114/300 [04:35<07:28,  2.41s/it]
Epoch: 114, train loss: 0.10905, f_loss: 0.10905, data loss: 0.02563:  38% 114/300 [04:37<07:28,  2.41s/it]
Epoch: 114, train loss: 0.10905, f_loss: 0.10905, data loss: 0.02563:  38% 115/300 [04:37<07:25,  2.41s/it]
Epoch: 115, train loss: 0.10869, f_loss: 0.10869, data loss: 0.02535:  38% 115/300 [04:40<07:25,  2.41s/it]
Epoch: 115, train loss: 0.10869, f_loss: 0.10869, data loss: 0.02535:  39% 116/300 [04:40<07:23,  2.41s/it]
Epoch: 116, train loss: 0.10775, f_loss: 0.10775, data loss: 0.02502:  39% 116/300 [04:42<07:23,  2.41s/it]
Epoch: 116, train loss: 0.10775, f_loss: 0.10775, data loss: 0.02502:  39% 117/300 [04:42<07:20,  2.41s/it]
Epoch: 117, train loss: 0.10727, f_loss: 0.10727, data loss: 0.02486:  39% 117/300 [04:45<07:20,  2.41s/it]
Epoch: 117, train loss: 0.10727, f_loss: 0.10727, data loss: 0.02486:  39% 118/300 [04:45<07:17,  2.41s/it]
Epoch: 118, train loss: 0.10725, f_loss: 0.10725, data loss: 0.02489:  39% 118/300 [04:47<07:17,  2.41s/it]
Epoch: 118, train loss: 0.10725, f_loss: 0.10725, data loss: 0.02489:  40% 119/300 [04:47<07:15,  2.40s/it]
Epoch: 119, train loss: 0.10692, f_loss: 0.10692, data loss: 0.02485:  40% 119/300 [04:49<07:15,  2.40s/it]
Epoch: 119, train loss: 0.10692, f_loss: 0.10692, data loss: 0.02485:  40% 120/300 [04:49<07:12,  2.40s/it]
Epoch: 120, train loss: 0.10731, f_loss: 0.10731, data loss: 0.02478:  40% 120/300 [04:52<07:12,  2.40s/it]
Epoch: 120, train loss: 0.10731, f_loss: 0.10731, data loss: 0.02478:  40% 121/300 [04:52<07:09,  2.40s/it]
Epoch: 121, train loss: 0.10921, f_loss: 0.10921, data loss: 0.02524:  40% 121/300 [04:54<07:09,  2.40s/it]
Epoch: 121, train loss: 0.10921, f_loss: 0.10921, data loss: 0.02524:  41% 122/300 [04:54<07:06,  2.40s/it]
Epoch: 122, train loss: 0.10759, f_loss: 0.10759, data loss: 0.02476:  41% 122/300 [04:57<07:06,  2.40s/it]
Epoch: 122, train loss: 0.10759, f_loss: 0.10759, data loss: 0.02476:  41% 123/300 [04:57<07:04,  2.40s/it]
Epoch: 123, train loss: 0.10667, f_loss: 0.10667, data loss: 0.02480:  41% 123/300 [04:59<07:04,  2.40s/it]
Epoch: 123, train loss: 0.10667, f_loss: 0.10667, data loss: 0.02480:  41% 124/300 [04:59<07:01,  2.40s/it]
Epoch: 124, train loss: 0.10565, f_loss: 0.10565, data loss: 0.02411:  41% 124/300 [05:01<07:01,  2.40s/it]
Epoch: 124, train loss: 0.10565, f_loss: 0.10565, data loss: 0.02411:  42% 125/300 [05:01<06:59,  2.40s/it]
Epoch: 125, train loss: 0.10594, f_loss: 0.10594, data loss: 0.02437:  42% 125/300 [05:04<06:59,  2.40s/it]
Epoch: 125, train loss: 0.10594, f_loss: 0.10594, data loss: 0.02437:  42% 126/300 [05:04<06:56,  2.39s/it]
Epoch: 126, train loss: 0.10649, f_loss: 0.10649, data loss: 0.02441:  42% 126/300 [05:06<06:56,  2.39s/it]
Epoch: 126, train loss: 0.10649, f_loss: 0.10649, data loss: 0.02441:  42% 127/300 [05:06<06:53,  2.39s/it]
Epoch: 127, train loss: 0.10606, f_loss: 0.10606, data loss: 0.02434:  42% 127/300 [05:09<06:53,  2.39s/it]
Epoch: 127, train loss: 0.10606, f_loss: 0.10606, data loss: 0.02434:  43% 128/300 [05:09<06:51,  2.39s/it]
Epoch: 128, train loss: 0.10635, f_loss: 0.10635, data loss: 0.02419:  43% 128/300 [05:11<06:51,  2.39s/it]
Epoch: 128, train loss: 0.10635, f_loss: 0.10635, data loss: 0.02419:  43% 129/300 [05:11<06:48,  2.39s/it]
Epoch: 129, train loss: 0.10636, f_loss: 0.10636, data loss: 0.02433:  43% 129/300 [05:13<06:48,  2.39s/it]
Epoch: 129, train loss: 0.10636, f_loss: 0.10636, data loss: 0.02433:  43% 130/300 [05:13<06:46,  2.39s/it]
Epoch: 130, train loss: 0.10572, f_loss: 0.10572, data loss: 0.02393:  43% 130/300 [05:16<06:46,  2.39s/it]
Epoch: 130, train loss: 0.10572, f_loss: 0.10572, data loss: 0.02393:  44% 131/300 [05:16<06:44,  2.39s/it]
Epoch: 131, train loss: 0.10539, f_loss: 0.10539, data loss: 0.02405:  44% 131/300 [05:18<06:44,  2.39s/it]
Epoch: 131, train loss: 0.10539, f_loss: 0.10539, data loss: 0.02405:  44% 132/300 [05:18<06:42,  2.40s/it]
Epoch: 132, train loss: 0.10537, f_loss: 0.10537, data loss: 0.02376:  44% 132/300 [05:21<06:42,  2.40s/it]
Epoch: 132, train loss: 0.10537, f_loss: 0.10537, data loss: 0.02376:  44% 133/300 [05:21<06:40,  2.40s/it]
Epoch: 133, train loss: 0.10527, f_loss: 0.10527, data loss: 0.02406:  44% 133/300 [05:23<06:40,  2.40s/it]
Epoch: 133, train loss: 0.10527, f_loss: 0.10527, data loss: 0.02406:  45% 134/300 [05:23<06:38,  2.40s/it]
Epoch: 134, train loss: 0.10582, f_loss: 0.10582, data loss: 0.02386:  45% 134/300 [05:25<06:38,  2.40s/it]
Epoch: 134, train loss: 0.10582, f_loss: 0.10582, data loss: 0.02386:  45% 135/300 [05:25<06:36,  2.40s/it]
Epoch: 135, train loss: 0.10414, f_loss: 0.10414, data loss: 0.02348:  45% 135/300 [05:28<06:36,  2.40s/it]
Epoch: 135, train loss: 0.10414, f_loss: 0.10414, data loss: 0.02348:  45% 136/300 [05:28<06:33,  2.40s/it]
Epoch: 136, train loss: 0.10445, f_loss: 0.10445, data loss: 0.02358:  45% 136/300 [05:30<06:33,  2.40s/it]
Epoch: 136, train loss: 0.10445, f_loss: 0.10445, data loss: 0.02358:  46% 137/300 [05:30<06:31,  2.40s/it]
Epoch: 137, train loss: 0.10366, f_loss: 0.10366, data loss: 0.02335:  46% 137/300 [05:33<06:31,  2.40s/it]
Epoch: 137, train loss: 0.10366, f_loss: 0.10366, data loss: 0.02335:  46% 138/300 [05:33<06:29,  2.41s/it]
Epoch: 138, train loss: 0.10330, f_loss: 0.10330, data loss: 0.02339:  46% 138/300 [05:35<06:29,  2.41s/it]
Epoch: 138, train loss: 0.10330, f_loss: 0.10330, data loss: 0.02339:  46% 139/300 [05:35<06:27,  2.41s/it]
Epoch: 139, train loss: 0.10327, f_loss: 0.10327, data loss: 0.02319:  46% 139/300 [05:37<06:27,  2.41s/it]
Epoch: 139, train loss: 0.10327, f_loss: 0.10327, data loss: 0.02319:  47% 140/300 [05:37<06:25,  2.41s/it]
Epoch: 140, train loss: 0.10248, f_loss: 0.10248, data loss: 0.02303:  47% 140/300 [05:40<06:25,  2.41s/it]
Epoch: 140, train loss: 0.10248, f_loss: 0.10248, data loss: 0.02303:  47% 141/300 [05:40<06:22,  2.41s/it]
Epoch: 141, train loss: 0.10231, f_loss: 0.10231, data loss: 0.02278:  47% 141/300 [05:42<06:22,  2.41s/it]
Epoch: 141, train loss: 0.10231, f_loss: 0.10231, data loss: 0.02278:  47% 142/300 [05:42<06:20,  2.41s/it]
Epoch: 142, train loss: 0.10297, f_loss: 0.10297, data loss: 0.02322:  47% 142/300 [05:45<06:20,  2.41s/it]
Epoch: 142, train loss: 0.10297, f_loss: 0.10297, data loss: 0.02322:  48% 143/300 [05:45<06:18,  2.41s/it]
Epoch: 143, train loss: 0.10337, f_loss: 0.10337, data loss: 0.02319:  48% 143/300 [05:47<06:18,  2.41s/it]
Epoch: 143, train loss: 0.10337, f_loss: 0.10337, data loss: 0.02319:  48% 144/300 [05:47<06:16,  2.41s/it]
Epoch: 144, train loss: 0.10249, f_loss: 0.10249, data loss: 0.02278:  48% 144/300 [05:50<06:16,  2.41s/it]
Epoch: 144, train loss: 0.10249, f_loss: 0.10249, data loss: 0.02278:  48% 145/300 [05:50<06:13,  2.41s/it]
Epoch: 145, train loss: 0.10245, f_loss: 0.10245, data loss: 0.02282:  48% 145/300 [05:52<06:13,  2.41s/it]
Epoch: 145, train loss: 0.10245, f_loss: 0.10245, data loss: 0.02282:  49% 146/300 [05:52<06:11,  2.41s/it]
Epoch: 146, train loss: 0.10237, f_loss: 0.10237, data loss: 0.02292:  49% 146/300 [05:54<06:11,  2.41s/it]
Epoch: 146, train loss: 0.10237, f_loss: 0.10237, data loss: 0.02292:  49% 147/300 [05:54<06:09,  2.41s/it]
Epoch: 147, train loss: 0.10167, f_loss: 0.10167, data loss: 0.02261:  49% 147/300 [05:57<06:09,  2.41s/it]
Epoch: 147, train loss: 0.10167, f_loss: 0.10167, data loss: 0.02261:  49% 148/300 [05:57<06:06,  2.41s/it]
Epoch: 148, train loss: 0.10140, f_loss: 0.10140, data loss: 0.02266:  49% 148/300 [05:59<06:06,  2.41s/it]
Epoch: 148, train loss: 0.10140, f_loss: 0.10140, data loss: 0.02266:  50% 149/300 [05:59<06:04,  2.41s/it]
Epoch: 149, train loss: 0.10089, f_loss: 0.10089, data loss: 0.02239:  50% 149/300 [06:02<06:04,  2.41s/it]
Epoch: 149, train loss: 0.10089, f_loss: 0.10089, data loss: 0.02239:  50% 150/300 [06:02<06:01,  2.41s/it]
Epoch: 150, train loss: 0.09417, f_loss: 0.09417, data loss: 0.02101:  50% 150/300 [06:04<06:01,  2.41s/it]
Epoch: 150, train loss: 0.09417, f_loss: 0.09417, data loss: 0.02101:  50% 151/300 [06:04<05:59,  2.41s/it]
Epoch: 151, train loss: 0.08002, f_loss: 0.08002, data loss: 0.01825:  50% 151/300 [06:06<05:59,  2.41s/it]
Epoch: 151, train loss: 0.08002, f_loss: 0.08002, data loss: 0.01825:  51% 152/300 [06:06<05:57,  2.41s/it]
Epoch: 152, train loss: 0.07652, f_loss: 0.07652, data loss: 0.01730:  51% 152/300 [06:09<05:57,  2.41s/it]
Epoch: 152, train loss: 0.07652, f_loss: 0.07652, data loss: 0.01730:  51% 153/300 [06:09<05:54,  2.41s/it]
Epoch: 153, train loss: 0.07503, f_loss: 0.07503, data loss: 0.01696:  51% 153/300 [06:11<05:54,  2.41s/it]
Epoch: 153, train loss: 0.07503, f_loss: 0.07503, data loss: 0.01696:  51% 154/300 [06:11<05:52,  2.41s/it]
Epoch: 154, train loss: 0.07414, f_loss: 0.07414, data loss: 0.01660:  51% 154/300 [06:14<05:52,  2.41s/it]
Epoch: 154, train loss: 0.07414, f_loss: 0.07414, data loss: 0.01660:  52% 155/300 [06:14<05:49,  2.41s/it]
Epoch: 155, train loss: 0.07354, f_loss: 0.07354, data loss: 0.01647:  52% 155/300 [06:16<05:49,  2.41s/it]
Epoch: 155, train loss: 0.07354, f_loss: 0.07354, data loss: 0.01647:  52% 156/300 [06:16<05:47,  2.41s/it]
Epoch: 156, train loss: 0.07322, f_loss: 0.07322, data loss: 0.01641:  52% 156/300 [06:19<05:47,  2.41s/it]
Epoch: 156, train loss: 0.07322, f_loss: 0.07322, data loss: 0.01641:  52% 157/300 [06:19<05:44,  2.41s/it]
Epoch: 157, train loss: 0.07288, f_loss: 0.07288, data loss: 0.01621:  52% 157/300 [06:21<05:44,  2.41s/it]
Epoch: 157, train loss: 0.07288, f_loss: 0.07288, data loss: 0.01621:  53% 158/300 [06:21<05:42,  2.41s/it]
Epoch: 158, train loss: 0.07278, f_loss: 0.07278, data loss: 0.01615:  53% 158/300 [06:23<05:42,  2.41s/it]
Epoch: 158, train loss: 0.07278, f_loss: 0.07278, data loss: 0.01615:  53% 159/300 [06:23<05:40,  2.41s/it]
Epoch: 159, train loss: 0.07270, f_loss: 0.07270, data loss: 0.01606:  53% 159/300 [06:26<05:40,  2.41s/it]
Epoch: 159, train loss: 0.07270, f_loss: 0.07270, data loss: 0.01606:  53% 160/300 [06:26<05:37,  2.41s/it]
Epoch: 160, train loss: 0.07274, f_loss: 0.07274, data loss: 0.01608:  53% 160/300 [06:28<05:37,  2.41s/it]
Epoch: 160, train loss: 0.07274, f_loss: 0.07274, data loss: 0.01608:  54% 161/300 [06:28<05:35,  2.41s/it]
Epoch: 161, train loss: 0.07302, f_loss: 0.07302, data loss: 0.01604:  54% 161/300 [06:31<05:35,  2.41s/it]
Epoch: 161, train loss: 0.07302, f_loss: 0.07302, data loss: 0.01604:  54% 162/300 [06:31<05:33,  2.41s/it]
Epoch: 162, train loss: 0.07343, f_loss: 0.07343, data loss: 0.01607:  54% 162/300 [06:33<05:33,  2.41s/it]
Epoch: 162, train loss: 0.07343, f_loss: 0.07343, data loss: 0.01607:  54% 163/300 [06:33<05:30,  2.41s/it]
Epoch: 163, train loss: 0.07409, f_loss: 0.07409, data loss: 0.01614:  54% 163/300 [06:35<05:30,  2.41s/it]
Epoch: 163, train loss: 0.07409, f_loss: 0.07409, data loss: 0.01614:  55% 164/300 [06:35<05:28,  2.41s/it]
Epoch: 164, train loss: 0.07519, f_loss: 0.07519, data loss: 0.01623:  55% 164/300 [06:38<05:28,  2.41s/it]
Epoch: 164, train loss: 0.07519, f_loss: 0.07519, data loss: 0.01623:  55% 165/300 [06:38<05:25,  2.41s/it]
Epoch: 165, train loss: 0.07619, f_loss: 0.07619, data loss: 0.01643:  55% 165/300 [06:40<05:25,  2.41s/it]
Epoch: 165, train loss: 0.07619, f_loss: 0.07619, data loss: 0.01643:  55% 166/300 [06:40<05:23,  2.41s/it]
Epoch: 166, train loss: 0.07738, f_loss: 0.07738, data loss: 0.01671:  55% 166/300 [06:43<05:23,  2.41s/it]
Epoch: 166, train loss: 0.07738, f_loss: 0.07738, data loss: 0.01671:  56% 167/300 [06:43<05:20,  2.41s/it]
Epoch: 167, train loss: 0.07763, f_loss: 0.07763, data loss: 0.01664:  56% 167/300 [06:45<05:20,  2.41s/it]
Epoch: 167, train loss: 0.07763, f_loss: 0.07763, data loss: 0.01664:  56% 168/300 [06:45<05:18,  2.41s/it]
Epoch: 168, train loss: 0.07766, f_loss: 0.07766, data loss: 0.01663:  56% 168/300 [06:47<05:18,  2.41s/it]
Epoch: 168, train loss: 0.07766, f_loss: 0.07766, data loss: 0.01663:  56% 169/300 [06:47<05:16,  2.41s/it]
Epoch: 169, train loss: 0.07759, f_loss: 0.07759, data loss: 0.01665:  56% 169/300 [06:50<05:16,  2.41s/it]
Epoch: 169, train loss: 0.07759, f_loss: 0.07759, data loss: 0.01665:  57% 170/300 [06:50<05:13,  2.41s/it]
Epoch: 170, train loss: 0.07781, f_loss: 0.07781, data loss: 0.01661:  57% 170/300 [06:52<05:13,  2.41s/it]
Epoch: 170, train loss: 0.07781, f_loss: 0.07781, data loss: 0.01661:  57% 171/300 [06:52<05:11,  2.41s/it]
Epoch: 171, train loss: 0.07780, f_loss: 0.07780, data loss: 0.01668:  57% 171/300 [06:55<05:11,  2.41s/it]
Epoch: 171, train loss: 0.07780, f_loss: 0.07780, data loss: 0.01668:  57% 172/300 [06:55<05:08,  2.41s/it]
Epoch: 172, train loss: 0.07768, f_loss: 0.07768, data loss: 0.01673:  57% 172/300 [06:57<05:08,  2.41s/it]
Epoch: 172, train loss: 0.07768, f_loss: 0.07768, data loss: 0.01673:  58% 173/300 [06:57<05:06,  2.41s/it]
Epoch: 173, train loss: 0.07802, f_loss: 0.07802, data loss: 0.01656:  58% 173/300 [07:00<05:06,  2.41s/it]
Epoch: 173, train loss: 0.07802, f_loss: 0.07802, data loss: 0.01656:  58% 174/300 [07:00<05:04,  2.42s/it]
Epoch: 174, train loss: 0.07763, f_loss: 0.07763, data loss: 0.01657:  58% 174/300 [07:02<05:04,  2.42s/it]
Epoch: 174, train loss: 0.07763, f_loss: 0.07763, data loss: 0.01657:  58% 175/300 [07:02<05:01,  2.42s/it]
Epoch: 175, train loss: 0.07718, f_loss: 0.07718, data loss: 0.01650:  58% 175/300 [07:04<05:01,  2.42s/it]
Epoch: 175, train loss: 0.07718, f_loss: 0.07718, data loss: 0.01650:  59% 176/300 [07:04<04:59,  2.42s/it]
Epoch: 176, train loss: 0.07698, f_loss: 0.07698, data loss: 0.01643:  59% 176/300 [07:07<04:59,  2.42s/it]
Epoch: 176, train loss: 0.07698, f_loss: 0.07698, data loss: 0.01643:  59% 177/300 [07:07<04:57,  2.42s/it]
Epoch: 177, train loss: 0.07706, f_loss: 0.07706, data loss: 0.01644:  59% 177/300 [07:09<04:57,  2.42s/it]
Epoch: 177, train loss: 0.07706, f_loss: 0.07706, data loss: 0.01644:  59% 178/300 [07:09<04:54,  2.42s/it]
Epoch: 178, train loss: 0.07714, f_loss: 0.07714, data loss: 0.01647:  59% 178/300 [07:12<04:54,  2.42s/it]
Epoch: 178, train loss: 0.07714, f_loss: 0.07714, data loss: 0.01647:  60% 179/300 [07:12<04:52,  2.42s/it]
Epoch: 179, train loss: 0.07666, f_loss: 0.07666, data loss: 0.01644:  60% 179/300 [07:14<04:52,  2.42s/it]
Epoch: 179, train loss: 0.07666, f_loss: 0.07666, data loss: 0.01644:  60% 180/300 [07:14<04:49,  2.42s/it]
Epoch: 180, train loss: 0.07622, f_loss: 0.07622, data loss: 0.01623:  60% 180/300 [07:16<04:49,  2.42s/it]
Epoch: 180, train loss: 0.07622, f_loss: 0.07622, data loss: 0.01623:  60% 181/300 [07:16<04:47,  2.42s/it]
Epoch: 181, train loss: 0.07629, f_loss: 0.07629, data loss: 0.01625:  60% 181/300 [07:19<04:47,  2.42s/it]
Epoch: 181, train loss: 0.07629, f_loss: 0.07629, data loss: 0.01625:  61% 182/300 [07:19<04:45,  2.42s/it]
Epoch: 182, train loss: 0.07650, f_loss: 0.07650, data loss: 0.01637:  61% 182/300 [07:21<04:45,  2.42s/it]
Epoch: 182, train loss: 0.07650, f_loss: 0.07650, data loss: 0.01637:  61% 183/300 [07:21<04:42,  2.42s/it]
Epoch: 183, train loss: 0.07626, f_loss: 0.07626, data loss: 0.01623:  61% 183/300 [07:24<04:42,  2.42s/it]
Epoch: 183, train loss: 0.07626, f_loss: 0.07626, data loss: 0.01623:  61% 184/300 [07:24<04:40,  2.42s/it]
Epoch: 184, train loss: 0.07632, f_loss: 0.07632, data loss: 0.01624:  61% 184/300 [07:26<04:40,  2.42s/it]
Epoch: 184, train loss: 0.07632, f_loss: 0.07632, data loss: 0.01624:  62% 185/300 [07:26<04:37,  2.42s/it]
Epoch: 185, train loss: 0.07566, f_loss: 0.07566, data loss: 0.01611:  62% 185/300 [07:29<04:37,  2.42s/it]
Epoch: 185, train loss: 0.07566, f_loss: 0.07566, data loss: 0.01611:  62% 186/300 [07:29<04:35,  2.42s/it]
Epoch: 186, train loss: 0.07456, f_loss: 0.07456, data loss: 0.01590:  62% 186/300 [07:31<04:35,  2.42s/it]
Epoch: 186, train loss: 0.07456, f_loss: 0.07456, data loss: 0.01590:  62% 187/300 [07:31<04:33,  2.42s/it]
Epoch: 187, train loss: 0.07463, f_loss: 0.07463, data loss: 0.01591:  62% 187/300 [07:33<04:33,  2.42s/it]
Epoch: 187, train loss: 0.07463, f_loss: 0.07463, data loss: 0.01591:  63% 188/300 [07:33<04:30,  2.42s/it]
Epoch: 188, train loss: 0.07516, f_loss: 0.07516, data loss: 0.01607:  63% 188/300 [07:36<04:30,  2.42s/it]
Epoch: 188, train loss: 0.07516, f_loss: 0.07516, data loss: 0.01607:  63% 189/300 [07:36<04:28,  2.42s/it]
